Time,Humditiy
2023-04-05-22:12,41.66
2023-04-05-22:27,52.64
2023-04-05-22:42,51.44
2023-04-05-22:57,42.92
2023-04-05-23:12,42.26
2023-04-05-23:27,41.66
2023-04-05-23:42,49.67
2023-04-05-23:57,53.17
2023-04-06-0:7,52.39
2023-04-06-0:22,41.79
2023-04-06-0:37,52.2
2023-04-06-0:52,47.28
2023-04-06-1:7,46.83
2023-04-06-1:22,45.98
2023-04-06-1:37,42.21
2023-04-06-1:53,45.35
2023-04-06-2:8,41.64
2023-04-06-2:23,53.46
2023-04-06-2:38,41.11
2023-04-06-2:53,45.6
2023-04-06-3:8,50.36
2023-04-06-3:23,51.22
2023-04-06-3:38,52.22
2023-04-06-3:53,47.15
2023-04-06-4:8,52.24
2023-04-06-4:23,42.99
2023-04-06-4:38,41.23
2023-04-06-4:53,48.39
2023-04-06-5:8,45.79
2023-04-06-5:23,42.93
2023-04-06-5:38,42.69
2023-04-06-5:53,50.58
2023-04-06-6:8,44.02
2023-04-06-6:23,44.78
2023-04-06-6:38,50.36
2023-04-06-6:53,53.74
2023-04-06-7:8,45.24
2023-04-06-7:24,41.61
2023-04-06-7:39,52.07
2023-04-06-7:54,50.07
2023-04-06-8:9,43.54
2023-04-06-8:24,54.05
2023-04-06-8:39,42.57
2023-04-06-8:54,45.22
2023-04-06-9:9,47.66
2023-04-06-9:24,44.4
2023-04-06-9:39,51.88
2023-04-06-9:54,45.43
2023-04-06-10:9,51.46
2023-04-06-10:24,44.84
2023-04-06-10:39,43.74
2023-04-06-10:54,42.25
2023-04-06-11:9,49.23
2023-04-06-11:24,54.18
2023-04-06-11:39,48.47
2023-04-06-11:55,46.9
2023-04-06-12:10,52.2
2023-04-06-12:25,51.6
2023-04-06-12:40,45.61
2023-04-06-12:55,44.52
2023-04-06-13:10,53.3
2023-04-06-13:25,47.37
2023-04-06-13:40,52.06
2023-04-06-13:55,42.47
2023-04-06-14:10,45.92
2023-04-06-14:25,50.74
2023-04-06-14:40,53.42
2023-04-06-14:55,48.32
2023-04-06-15:10,52.93
2023-04-06-15:25,42.47
2023-04-06-15:40,46.75
2023-04-06-15:55,44.6
2023-04-06-16:10,46.8
2023-04-06-16:25,50.82
2023-04-06-16:40,45.9
2023-04-06-16:55,48.91
2023-04-06-17:10,48.2
2023-04-06-17:25,54.31
2023-04-06-17:41,48.31
2023-04-06-17:56,54.5
2023-04-06-18:11,43.95
2023-04-06-18:26,41.52
2023-04-06-18:41,50.76
2023-04-06-18:56,50.94
2023-04-06-19:11,50.45
2023-04-06-19:26,47.51
2023-04-06-19:41,47.55
2023-04-06-19:56,43.13
2023-04-06-20:11,44.66
2023-04-06-20:26,42.65
2023-04-06-20:41,42.24
2023-04-06-20:56,44.41
2023-04-06-21:11,41.54
2023-04-06-21:27,46.51
2023-04-06-21:42,54.44
2023-04-06-21:57,52.76
2023-04-06-22:12,41.66
2023-04-06-22:27,52.64
2023-04-06-22:42,51.44
2023-04-06-22:57,42.92
2023-04-06-23:12,42.26
2023-04-06-23:27,41.66
2023-04-06-23:42,49.67
2023-04-06-23:57,53.17
2023-04-07-0:7,52.39
2023-04-07-0:22,41.79
2023-04-07-0:37,52.2
2023-04-07-0:52,47.28
2023-04-07-1:7,46.83
2023-04-07-1:22,45.98
2023-04-07-1:37,42.21
2023-04-07-1:53,45.35
2023-04-07-2:8,41.64
2023-04-07-2:23,53.46
2023-04-07-2:38,41.11
2023-04-07-2:53,45.6
2023-04-07-3:8,50.36
2023-04-07-3:23,51.22
2023-04-07-3:38,52.22
2023-04-07-3:53,47.15
2023-04-07-4:8,52.24
2023-04-07-4:23,42.99
2023-04-07-4:38,41.23
2023-04-07-4:53,48.39
2023-04-07-5:8,45.79
2023-04-07-5:23,42.93
2023-04-07-5:38,42.69
2023-04-07-5:53,50.58
2023-04-07-6:8,44.02
2023-04-07-6:23,44.78
2023-04-07-6:38,50.36
2023-04-07-6:53,53.74
2023-04-07-7:8,45.24
2023-04-07-7:24,41.61
2023-04-07-7:39,52.07
2023-04-07-7:54,50.07
2023-04-07-8:9,43.54
2023-04-07-8:24,54.05
2023-04-07-8:39,42.57
2023-04-07-8:54,45.22
2023-04-07-9:9,47.66
2023-04-07-9:24,44.4
2023-04-07-9:39,51.88
2023-04-07-9:54,45.43
2023-04-07-10:9,51.46
2023-04-07-10:24,44.84
2023-04-07-10:39,43.74
2023-04-07-10:54,42.25
2023-04-07-11:9,49.23
2023-04-07-11:24,54.18
2023-04-07-11:39,48.47
2023-04-07-11:55,46.9
2023-04-07-12:10,52.2
2023-04-07-12:25,51.6
2023-04-07-12:40,45.61
2023-04-07-12:55,44.52
2023-04-07-13:10,53.3
2023-04-07-13:25,47.37
2023-04-07-13:40,52.06
2023-04-07-13:55,42.47
2023-04-07-14:10,45.92
2023-04-07-14:25,50.74
2023-04-07-14:40,53.42
2023-04-07-14:55,48.32
2023-04-07-15:10,52.93
2023-04-07-15:25,42.47
2023-04-07-15:40,46.75
2023-04-07-15:55,44.6
2023-04-07-16:10,46.8
2023-04-07-16:25,50.82
2023-04-07-16:40,45.9
2023-04-07-16:55,48.91
2023-04-07-17:10,48.2
2023-04-07-17:25,54.31
2023-04-07-17:41,48.31
2023-04-07-17:56,54.5
2023-04-07-18:11,43.95
2023-04-07-18:26,41.52
2023-04-07-18:41,50.76
2023-04-07-18:56,50.94
2023-04-07-19:11,50.45
2023-04-07-19:26,47.51
2023-04-07-19:41,47.55
2023-04-07-19:56,43.13
2023-04-07-20:11,44.66
2023-04-07-20:26,42.65
2023-04-07-20:41,42.24
2023-04-07-20:56,44.41
2023-04-07-21:11,41.54
2023-04-07-21:27,46.51
2023-04-07-21:42,54.44
2023-04-07-21:57,52.76
2023-04-07-22:12,41.66
2023-04-07-22:27,52.64
2023-04-07-22:42,51.44
2023-04-07-22:57,42.92
2023-04-07-23:12,42.26
2023-04-07-23:27,41.66
2023-04-07-23:42,49.67
2023-04-07-23:57,53.17
2023-04-08-0:7,52.39
2023-04-08-0:22,41.79
2023-04-08-0:37,52.2
2023-04-08-0:52,47.28
2023-04-08-1:7,46.83
2023-04-08-1:22,45.98
2023-04-08-1:37,42.21
2023-04-08-1:53,45.35
2023-04-08-2:8,41.64
2023-04-08-2:23,53.46
2023-04-08-2:38,41.11
2023-04-08-2:53,45.6
2023-04-08-3:8,50.36
2023-04-08-3:23,51.22
2023-04-08-3:38,52.22
2023-04-08-3:53,47.15
2023-04-08-4:8,52.24
2023-04-08-4:23,42.99
2023-04-08-4:38,41.23
2023-04-08-4:53,48.39
2023-04-08-5:8,45.79
2023-04-08-5:23,42.93
2023-04-08-5:38,42.69
2023-04-08-5:53,50.58
2023-04-08-6:8,44.02
2023-04-08-6:23,44.78
2023-04-08-6:38,50.36
2023-04-08-6:53,53.74
2023-04-08-7:8,45.24
2023-04-08-7:24,41.61
2023-04-08-7:39,52.07
2023-04-08-7:54,50.07
2023-04-08-8:9,43.54
2023-04-08-8:24,54.05
2023-04-08-8:39,42.57
2023-04-08-8:54,45.22
2023-04-08-9:9,47.66
2023-04-08-9:24,44.4
2023-04-08-9:39,51.88
2023-04-08-9:54,45.43
2023-04-08-10:9,51.46
2023-04-08-10:24,44.84
2023-04-08-10:39,43.74
2023-04-08-10:54,42.25
2023-04-08-11:9,49.23
2023-04-08-11:24,54.18
2023-04-08-11:39,48.47
2023-04-08-11:55,46.9
2023-04-08-12:10,52.2
2023-04-08-12:25,51.6
2023-04-08-12:40,45.61
2023-04-08-12:55,44.52
2023-04-08-13:10,53.3
2023-04-08-13:25,47.37
2023-04-08-13:40,52.06
2023-04-08-13:55,42.47
2023-04-08-14:10,45.92
2023-04-08-14:25,50.74
2023-04-08-14:40,53.42
2023-04-08-14:55,48.32
2023-04-08-15:10,52.93
2023-04-08-15:25,42.47
2023-04-08-15:40,46.75
2023-04-08-15:55,44.6
2023-04-08-16:10,46.8
2023-04-08-16:25,50.82
2023-04-08-16:40,45.9
2023-04-08-16:55,48.91
2023-04-08-17:10,48.2
2023-04-08-17:25,54.31
2023-04-08-17:41,48.31
2023-04-08-17:56,54.5
2023-04-08-18:11,43.95
2023-04-08-18:26,41.52
2023-04-08-18:41,50.76
2023-04-08-18:56,50.94
2023-04-08-19:11,50.45
2023-04-08-19:26,47.51
2023-04-08-19:41,47.55
2023-04-08-19:56,43.13
2023-04-08-20:11,44.66
2023-04-08-20:26,42.65
2023-04-08-20:41,42.24
2023-04-08-20:56,44.41
2023-04-08-21:11,41.54
2023-04-08-21:27,46.51
2023-04-08-21:42,54.44
2023-04-08-21:57,52.76
2023-04-08-22:12,41.66
2023-04-08-22:27,52.64
2023-04-08-22:42,51.44
2023-04-08-22:57,42.92
2023-04-08-23:12,42.26
2023-04-08-23:27,41.66
2023-04-08-23:42,49.67
2023-04-08-23:57,53.17
2023-04-09-0:7,52.39
2023-04-09-0:22,41.79
2023-04-09-0:37,52.2
2023-04-09-0:52,47.28
2023-04-09-1:7,46.83
2023-04-09-1:22,45.98
2023-04-09-1:37,42.21
2023-04-09-1:53,45.35
2023-04-09-2:8,41.64
2023-04-09-2:23,53.46
2023-04-09-2:38,41.11
2023-04-09-2:53,45.6
2023-04-09-3:8,50.36
2023-04-09-3:23,51.22
2023-04-09-3:38,52.22
2023-04-09-3:53,47.15
2023-04-09-4:8,52.24
2023-04-09-4:23,42.99
2023-04-09-4:38,41.23
2023-04-09-4:53,48.39
2023-04-09-5:8,45.79
2023-04-09-5:23,42.93
2023-04-09-5:38,42.69
2023-04-09-5:53,50.58
2023-04-09-6:8,44.02
2023-04-09-6:23,44.78
2023-04-09-6:38,50.36
2023-04-09-6:53,53.74
2023-04-09-7:8,45.24
2023-04-09-7:24,41.61
2023-04-09-7:39,52.07
2023-04-09-7:54,50.07
2023-04-09-8:9,43.54
2023-04-09-8:24,54.05
2023-04-09-8:39,42.57
2023-04-09-8:54,45.22
2023-04-09-9:9,47.66
2023-04-09-9:24,44.4
2023-04-09-9:39,51.88
2023-04-09-9:54,45.43
2023-04-09-10:9,51.46
2023-04-09-10:24,44.84
2023-04-09-10:39,43.74
2023-04-09-10:54,42.25
2023-04-09-11:9,49.23
2023-04-09-11:24,54.18
2023-04-09-11:39,48.47
2023-04-09-11:55,46.9
2023-04-09-12:10,52.2
2023-04-09-12:25,51.6
2023-04-09-12:40,45.61
2023-04-09-12:55,44.52
2023-04-09-13:10,53.3
2023-04-09-13:25,47.37
2023-04-09-13:40,52.06
2023-04-09-13:55,42.47
2023-04-09-14:10,45.92
2023-04-09-14:25,50.74
2023-04-09-14:40,53.42
2023-04-09-14:55,48.32
2023-04-09-15:10,52.93
2023-04-09-15:25,42.47
2023-04-09-15:40,46.75
2023-04-09-15:55,44.6
2023-04-09-16:10,46.8
2023-04-09-16:25,50.82
2023-04-09-16:40,45.9
2023-04-09-16:55,48.91
2023-04-09-17:10,48.2
2023-04-09-17:25,54.31
2023-04-09-17:41,48.31
2023-04-09-17:56,54.5
2023-04-09-18:11,43.95
2023-04-09-18:26,41.52
2023-04-09-18:41,50.76
2023-04-09-18:56,50.94
2023-04-09-19:11,50.45
2023-04-09-19:26,47.51
2023-04-09-19:41,47.55
2023-04-09-19:56,43.13
2023-04-09-20:11,44.66
2023-04-09-20:26,42.65
2023-04-09-20:41,42.24
2023-04-09-20:56,44.41
2023-04-09-21:11,41.54
2023-04-09-21:27,46.51
2023-04-09-21:42,54.44
2023-04-09-21:57,52.76
2023-04-09-22:12,41.66
2023-04-09-22:27,52.64
2023-04-09-22:42,51.44
2023-04-09-22:57,42.92
2023-04-09-23:12,42.26
2023-04-09-23:27,41.66
2023-04-09-23:42,49.67
2023-04-09-23:57,53.17
2023-04-10-0:7,52.39
2023-04-10-0:22,41.79
2023-04-10-0:37,52.2
2023-04-10-0:52,47.28
2023-04-10-1:7,46.83
2023-04-10-1:22,45.98
2023-04-10-1:37,42.21
2023-04-10-1:53,45.35
2023-04-10-2:8,41.64
2023-04-10-2:23,53.46
2023-04-10-2:38,41.11
2023-04-10-2:53,45.6
2023-04-10-3:8,50.36
2023-04-10-3:23,51.22
2023-04-10-3:38,52.22
2023-04-10-3:53,47.15
2023-04-10-4:8,52.24
2023-04-10-4:23,42.99
2023-04-10-4:38,41.23
2023-04-10-4:53,48.39
2023-04-10-5:8,45.79
2023-04-10-5:23,42.93
2023-04-10-5:38,42.69
2023-04-10-5:53,50.58
2023-04-10-6:8,44.02
2023-04-10-6:23,44.78
2023-04-10-6:38,50.36
2023-04-10-6:53,53.74
2023-04-10-7:8,45.24
2023-04-10-7:24,41.61
2023-04-10-7:39,52.07
2023-04-10-7:54,50.07
2023-04-10-8:9,43.54
2023-04-10-8:24,54.05
2023-04-10-8:39,42.57
2023-04-10-8:54,45.22
2023-04-10-9:9,47.66
2023-04-10-9:24,44.4
2023-04-10-9:39,51.88
2023-04-10-9:54,45.43
2023-04-10-10:9,51.46
2023-04-10-10:24,44.84
2023-04-10-10:39,43.74
2023-04-10-10:54,42.25
2023-04-10-11:9,49.23
2023-04-10-11:24,54.18
2023-04-10-11:39,48.47
2023-04-10-11:55,46.9
2023-04-10-12:10,52.2
2023-04-10-12:25,51.6
2023-04-10-12:40,45.61
2023-04-10-12:55,44.52
2023-04-10-13:10,53.3
2023-04-10-13:25,47.37
2023-04-10-13:40,52.06
2023-04-10-13:55,42.47
2023-04-10-14:10,45.92
2023-04-10-14:25,50.74
2023-04-10-14:40,53.42
2023-04-10-14:55,48.32
2023-04-10-15:10,52.93
2023-04-10-15:25,42.47
2023-04-10-15:40,46.75
2023-04-10-15:55,44.6
2023-04-10-16:10,46.8
2023-04-10-16:25,50.82
2023-04-10-16:40,45.9
2023-04-10-16:55,48.91
2023-04-10-17:10,48.2
2023-04-10-17:25,54.31
2023-04-10-17:41,48.31
2023-04-10-17:56,54.5
2023-04-10-18:11,43.95
2023-04-10-18:26,41.52
2023-04-10-18:41,50.76
2023-04-10-18:56,50.94
2023-04-10-19:11,50.45
2023-04-10-19:26,47.51
2023-04-10-19:41,47.55
2023-04-10-19:56,43.13
2023-04-10-20:11,44.66
2023-04-10-20:26,42.65
2023-04-10-20:41,42.24
2023-04-10-20:56,44.41
2023-04-10-21:11,41.54
2023-04-10-21:27,46.51
2023-04-10-21:42,54.44
2023-04-10-21:57,52.76
2023-04-10-22:12,41.66
2023-04-10-22:27,52.64
2023-04-10-22:42,51.44
2023-04-10-22:57,42.92
2023-04-10-23:12,42.26
2023-04-10-23:27,41.66
2023-04-10-23:42,49.67
2023-04-10-23:57,53.17
2023-04-11-0:7,52.39
2023-04-11-0:22,41.79
2023-04-11-0:37,52.2
2023-04-11-0:52,47.28
2023-04-11-1:7,46.83
2023-04-11-1:22,45.98
2023-04-11-1:37,42.21
2023-04-11-1:53,45.35
2023-04-11-2:8,41.64
2023-04-11-2:23,53.46
2023-04-11-2:38,41.11
2023-04-11-2:53,45.6
2023-04-11-3:8,50.36
2023-04-11-3:23,51.22
2023-04-11-3:38,52.22
2023-04-11-3:53,47.15
2023-04-11-4:8,52.24
2023-04-11-4:23,42.99
2023-04-11-4:38,41.23
2023-04-11-4:53,48.39
2023-04-11-5:8,45.79
2023-04-11-5:23,42.93
2023-04-11-5:38,42.69
2023-04-11-5:53,50.58
2023-04-11-6:8,44.02
2023-04-11-6:23,44.78
2023-04-11-6:38,50.36
2023-04-11-6:53,53.74
2023-04-11-7:8,45.24
2023-04-11-7:24,41.61
2023-04-11-7:39,52.07
2023-04-11-7:54,50.07
2023-04-11-8:9,43.54
2023-04-11-8:24,54.05
2023-04-11-8:39,42.57
2023-04-11-8:54,45.22
2023-04-11-9:9,47.66
2023-04-11-9:24,44.4
2023-04-11-9:39,51.88
2023-04-11-9:54,45.43
2023-04-11-10:9,51.46
2023-04-11-10:24,44.84
2023-04-11-10:39,43.74
2023-04-11-10:54,42.25
2023-04-11-11:9,49.23
2023-04-11-11:24,54.18
2023-04-11-11:39,48.47
2023-04-11-11:55,46.9
2023-04-11-12:10,52.2
2023-04-11-12:25,51.6
2023-04-11-12:40,45.61
2023-04-11-12:55,44.52
2023-04-11-13:10,53.3
2023-04-11-13:25,47.37
2023-04-11-13:40,52.06
2023-04-11-13:55,42.47
2023-04-11-14:10,45.92
2023-04-11-14:25,50.74
2023-04-11-14:40,53.42
2023-04-11-14:55,48.32
2023-04-11-15:10,52.93
2023-04-11-15:25,42.47
2023-04-11-15:40,46.75
2023-04-11-15:55,44.6
2023-04-11-16:10,46.8
2023-04-11-16:25,50.82
2023-04-11-16:40,45.9
2023-04-11-16:55,48.91
2023-04-11-17:10,48.2
2023-04-11-17:25,54.31
2023-04-11-17:41,48.31
2023-04-11-17:56,54.5
2023-04-11-18:11,43.95
2023-04-11-18:26,41.52
2023-04-11-18:41,50.76
2023-04-11-18:56,50.94
2023-04-11-19:11,50.45
2023-04-11-19:26,47.51
2023-04-11-19:41,47.55
2023-04-11-19:56,43.13
2023-04-11-20:11,44.66
2023-04-11-20:26,42.65
2023-04-11-20:41,42.24
2023-04-11-20:56,44.41
2023-04-11-21:11,41.54
2023-04-11-21:27,46.51
2023-04-11-21:42,54.44
2023-04-11-21:57,52.76
2023-04-11-22:12,41.66
2023-04-11-22:27,52.64
2023-04-11-22:42,51.44
2023-04-11-22:57,42.92
2023-04-11-23:12,42.26
2023-04-11-23:27,41.66
2023-04-11-23:42,49.67
2023-04-11-23:57,53.17
2023-04-12-0:7,52.39
2023-04-12-0:22,41.79
2023-04-12-0:37,52.2
2023-04-12-0:52,47.28
2023-04-12-1:7,46.83
2023-04-12-1:22,45.98
2023-04-12-1:37,42.21
2023-04-12-1:53,45.35
2023-04-12-2:8,41.64
2023-04-12-2:23,53.46
2023-04-12-2:38,41.11
2023-04-12-2:53,45.6
2023-04-12-3:8,50.36
2023-04-12-3:23,51.22
2023-04-12-3:38,52.22
2023-04-12-3:53,47.15
2023-04-12-4:8,52.24
2023-04-12-4:23,42.99
2023-04-12-4:38,41.23
2023-04-12-4:53,48.39
2023-04-12-5:8,45.79
2023-04-12-5:23,42.93
2023-04-12-5:38,42.69
2023-04-12-5:53,50.58
2023-04-12-6:8,44.02
2023-04-12-6:23,44.78
2023-04-12-6:38,50.36
2023-04-12-6:53,53.74
2023-04-12-7:8,45.24
2023-04-12-7:24,41.61
2023-04-12-7:39,52.07
2023-04-12-7:54,50.07
2023-04-12-8:9,43.54
2023-04-12-8:24,54.05
2023-04-12-8:39,42.57
2023-04-12-8:54,45.22
2023-04-12-9:9,47.66
2023-04-12-9:24,44.4
2023-04-12-9:39,51.88
2023-04-12-9:54,45.43
2023-04-12-10:9,51.46
2023-04-12-10:24,44.84
2023-04-12-10:39,43.74
2023-04-12-10:54,42.25
2023-04-12-11:9,49.23
2023-04-12-11:24,54.18
2023-04-12-11:39,48.47
2023-04-12-11:55,46.9
2023-04-12-12:10,52.2
2023-04-12-12:25,51.6
2023-04-12-12:40,45.61
2023-04-12-12:55,44.52
2023-04-12-13:10,53.3
2023-04-12-13:25,47.37
2023-04-12-13:40,52.06
2023-04-12-13:55,42.47
2023-04-12-14:10,45.92
2023-04-12-14:25,50.74
2023-04-12-14:40,53.42
2023-04-12-14:55,48.32
2023-04-12-15:10,52.93
2023-04-12-15:25,42.47
2023-04-12-15:40,46.75
2023-04-12-15:55,44.6
2023-04-12-16:10,46.8
2023-04-12-16:25,50.82
2023-04-12-16:40,45.9
2023-04-12-16:55,48.91
2023-04-12-17:10,48.2
2023-04-12-17:25,54.31
2023-04-12-17:41,48.31
2023-04-12-17:56,54.5
2023-04-12-18:11,43.95
2023-04-12-18:26,41.52
2023-04-12-18:41,50.76
2023-04-12-18:56,50.94
2023-04-12-19:11,50.45
2023-04-12-19:26,47.51
2023-04-12-19:41,47.55
2023-04-12-19:56,43.13
2023-04-12-20:11,44.66
2023-04-12-20:26,42.65
2023-04-12-20:41,42.24
2023-04-12-20:56,44.41
2023-04-12-21:11,41.54
2023-04-12-21:27,46.51
2023-04-12-21:42,54.44
2023-04-12-21:57,52.76
2023-04-12-22:12,41.66
2023-04-12-22:27,52.64
2023-04-12-22:42,51.44
2023-04-12-22:57,42.92
2023-04-12-23:12,42.26
2023-04-12-23:27,41.66
2023-04-12-23:42,49.67
2023-04-12-23:57,53.17
2023-04-13-0:7,52.39
2023-04-13-0:22,41.79
2023-04-13-0:37,52.2
2023-04-13-0:52,47.28
2023-04-13-1:7,46.83
2023-04-13-1:22,45.98
2023-04-13-1:37,42.21
2023-04-13-1:53,45.35
2023-04-13-2:8,41.64
2023-04-13-2:23,53.46
2023-04-13-2:38,41.11
2023-04-13-2:53,45.6
2023-04-13-3:8,50.36
2023-04-13-3:23,51.22
2023-04-13-3:38,52.22
2023-04-13-3:53,47.15
2023-04-13-4:8,52.24
2023-04-13-4:23,42.99
2023-04-13-4:38,41.23
2023-04-13-4:53,48.39
2023-04-13-5:8,45.79
2023-04-13-5:23,42.93
2023-04-13-5:38,42.69
2023-04-13-5:53,50.58
2023-04-13-6:8,44.02
2023-04-13-6:23,44.78
2023-04-13-6:38,50.36
2023-04-13-6:53,53.74
2023-04-13-7:8,45.24
2023-04-13-7:24,41.61
2023-04-13-7:39,52.07
2023-04-13-7:54,50.07
2023-04-13-8:9,43.54
2023-04-13-8:24,54.05
2023-04-13-8:39,42.57
2023-04-13-8:54,45.22
2023-04-13-9:9,47.66
2023-04-13-9:24,44.4
2023-04-13-9:39,51.88
2023-04-13-9:54,45.43
2023-04-13-10:9,51.46
2023-04-13-10:24,44.84
2023-04-13-10:39,43.74
2023-04-13-10:54,42.25
2023-04-13-11:9,49.23
2023-04-13-11:24,54.18
2023-04-13-11:39,48.47
2023-04-13-11:55,46.9
2023-04-13-12:10,52.2
2023-04-13-12:25,51.6
2023-04-13-12:40,45.61
2023-04-13-12:55,44.52
2023-04-13-13:10,53.3
2023-04-13-13:25,47.37
2023-04-13-13:40,52.06
2023-04-13-13:55,42.47
2023-04-13-14:10,45.92
2023-04-13-14:25,50.74
2023-04-13-14:40,53.42
2023-04-13-14:55,48.32
2023-04-13-15:10,52.93
2023-04-13-15:25,42.47
2023-04-13-15:40,46.75
2023-04-13-15:55,44.6
2023-04-13-16:10,46.8
2023-04-13-16:25,50.82
2023-04-13-16:40,45.9
2023-04-13-16:55,48.91
2023-04-13-17:10,48.2
2023-04-13-17:25,54.31
2023-04-13-17:41,48.31
2023-04-13-17:56,54.5
2023-04-13-18:11,43.95
2023-04-13-18:26,41.52
2023-04-13-18:41,50.76
2023-04-13-18:56,50.94
2023-04-13-19:11,50.45
2023-04-13-19:26,47.51
2023-04-13-19:41,47.55
2023-04-13-19:56,43.13
2023-04-13-20:11,44.66
2023-04-13-20:26,42.65
2023-04-13-20:41,42.24
2023-04-13-20:56,44.41
2023-04-13-21:11,41.54
2023-04-13-21:27,46.51
2023-04-13-21:42,54.44
2023-04-13-21:57,52.76
2023-04-13-22:12,41.66
2023-04-13-22:27,52.64
2023-04-13-22:42,51.44
2023-04-13-22:57,42.92
2023-04-13-23:12,42.26
2023-04-13-23:27,41.66
2023-04-13-23:42,49.67
2023-04-13-23:57,53.17
2023-04-14-0:7,52.39
2023-04-14-0:22,41.79
2023-04-14-0:37,52.2
2023-04-14-0:52,47.28
2023-04-14-1:7,46.83
2023-04-14-1:22,45.98
2023-04-14-1:37,42.21
2023-04-14-1:53,45.35
2023-04-14-2:8,41.64
2023-04-14-2:23,53.46
2023-04-14-2:38,41.11
2023-04-14-2:53,45.6
2023-04-14-3:8,50.36
2023-04-14-3:23,51.22
2023-04-14-3:38,52.22
2023-04-14-3:53,47.15
2023-04-14-4:8,52.24
2023-04-14-4:23,42.99
2023-04-14-4:38,41.23
2023-04-14-4:53,48.39
2023-04-14-5:8,45.79
2023-04-14-5:23,42.93
2023-04-14-5:38,42.69
2023-04-14-5:53,50.58
2023-04-14-6:8,44.02
2023-04-14-6:23,44.78
2023-04-14-6:38,50.36
2023-04-14-6:53,53.74
2023-04-14-7:8,45.24
2023-04-14-7:24,41.61
2023-04-14-7:39,52.07
2023-04-14-7:54,50.07
2023-04-14-8:9,43.54
2023-04-14-8:24,54.05
2023-04-14-8:39,42.57
2023-04-14-8:54,45.22
2023-04-14-9:9,47.66
2023-04-14-9:24,44.4
2023-04-14-9:39,51.88
2023-04-14-9:54,45.43
2023-04-14-10:9,51.46
2023-04-14-10:24,44.84
2023-04-14-10:39,43.74
2023-04-14-10:54,42.25
2023-04-14-11:9,49.23
2023-04-14-11:24,54.18
2023-04-14-11:39,48.47
2023-04-14-11:55,46.9
2023-04-14-12:10,52.2
2023-04-14-12:25,51.6
2023-04-14-12:40,45.61
2023-04-14-12:55,44.52
2023-04-14-13:10,53.3
2023-04-14-13:25,47.37
2023-04-14-13:40,52.06
2023-04-14-13:55,42.47
2023-04-14-14:10,45.92
2023-04-14-14:25,50.74
2023-04-14-14:40,53.42
2023-04-14-14:55,48.32
2023-04-14-15:10,52.93
2023-04-14-15:25,42.47
2023-04-14-15:40,46.75
2023-04-14-15:55,44.6
2023-04-14-16:10,46.8
2023-04-14-16:25,50.82
2023-04-14-16:40,45.9
2023-04-14-16:55,48.91
2023-04-14-17:10,48.2
2023-04-14-17:25,54.31
2023-04-14-17:41,48.31
2023-04-14-17:56,54.5
2023-04-14-18:11,43.95
2023-04-14-18:26,41.52
2023-04-14-18:41,50.76
2023-04-14-18:56,50.94
2023-04-14-19:11,50.45
2023-04-14-19:26,47.51
2023-04-14-19:41,47.55
2023-04-14-19:56,43.13
2023-04-14-20:11,44.66
2023-04-14-20:26,42.65
2023-04-14-20:41,42.24
2023-04-14-20:56,44.41
2023-04-14-21:11,41.54
2023-04-14-21:27,46.51
2023-04-14-21:42,54.44
2023-04-14-21:57,52.76
2023-04-14-22:12,41.66
2023-04-14-22:27,52.64
2023-04-14-22:42,51.44
2023-04-14-22:57,42.92
2023-04-14-23:12,42.26
2023-04-14-23:27,41.66
2023-04-14-23:42,49.67
2023-04-14-23:57,53.17
2023-04-15-0:7,52.39
2023-04-15-0:22,41.79
2023-04-15-0:37,52.2
2023-04-15-0:52,47.28
2023-04-15-1:7,46.83
2023-04-15-1:22,45.98
2023-04-15-1:37,42.21
2023-04-15-1:53,45.35
2023-04-15-2:8,41.64
2023-04-15-2:23,53.46
2023-04-15-2:38,41.11
2023-04-15-2:53,45.6
2023-04-15-3:8,50.36
2023-04-15-3:23,51.22
2023-04-15-3:38,52.22
2023-04-15-3:53,47.15
2023-04-15-4:8,52.24
2023-04-15-4:23,42.99
2023-04-15-4:38,41.23
2023-04-15-4:53,48.39
2023-04-15-5:8,45.79
2023-04-15-5:23,42.93
2023-04-15-5:38,42.69
2023-04-15-5:53,50.58
2023-04-15-6:8,44.02
2023-04-15-6:23,44.78
2023-04-15-6:38,50.36
2023-04-15-6:53,53.74
2023-04-15-7:8,45.24
2023-04-15-7:24,41.61
2023-04-15-7:39,52.07
2023-04-15-7:54,50.07
2023-04-15-8:9,43.54
2023-04-15-8:24,54.05
2023-04-15-8:39,42.57
2023-04-15-8:54,45.22
2023-04-15-9:9,47.66
2023-04-15-9:24,44.4
2023-04-15-9:39,51.88
2023-04-15-9:54,45.43
2023-04-15-10:9,51.46
2023-04-15-10:24,44.84
2023-04-15-10:39,43.74
2023-04-15-10:54,42.25
2023-04-15-11:9,49.23
2023-04-15-11:24,54.18
2023-04-15-11:39,48.47
2023-04-15-11:55,46.9
2023-04-15-12:10,52.2
2023-04-15-12:25,51.6
2023-04-15-12:40,45.61
2023-04-15-12:55,44.52
2023-04-15-13:10,53.3
2023-04-15-13:25,47.37
2023-04-15-13:40,52.06
2023-04-15-13:55,42.47
2023-04-15-14:10,45.92
2023-04-15-14:25,50.74
2023-04-15-14:40,53.42
2023-04-15-14:55,48.32
